===== activity-start intents (ActivityTaskManager / ActivityManager) =====
--------- beginning of system
09-22 19:49:37.669  2997  3822 I ActivityManager: Changes in 10078 19 to 10, 0 to 384
09-22 19:49:37.673  2997  7135 I ActivityManager: Changes in 10106 10 to 10, 384 to 0
09-22 19:49:37.677  2997  4937 I ActivityManager: Changes in 10078 10 to 10, 384 to 256
09-22 19:49:37.681  2997  3796 I ActivityManager: Changes in 10093 19 to 8, 0 to 384
09-22 19:49:37.740  2997  5180 I ActivityManager: Changes in 10078 10 to 10, 256 to 384
09-22 19:49:37.741  2997  4937 I ActivityManager: Changes in 10078 10 to 19, 384 to 0
09-22 19:49:40.724  2997  3796 I ActivityManager: Changes in 10393 19 to 8, 0 to 384
09-22 19:49:40.726  2997  4937 I ActivityManager: Changes in 10093 10 to 19, 384 to 0
09-22 19:49:40.748  2997  5180 I ActivityManager: Changes in 10393 10 to 19, 384 to 0
09-22 19:51:39.749  2997  7135 I ActivityManager: Changes in 10399 19 to 8, 0 to 384
09-22 19:51:39.824  2997  4937 I ActivityManager: Changes in 10399 10 to 19, 384 to 0
09-22 19:53:00.238  2997  3796 I ActivityManager: Changes in 10267 19 to 8, 0 to 384
09-22 19:53:00.268  2997  5189 I ActivityManager: Changes in 5004 19 to 8, 0 to 384
09-22 19:53:00.288  2997  7903 I ActivityManager: Changes in 10267 10 to 19, 384 to 0
09-22 19:53:00.314  2997  7913 I ActivityManager: Changes in 5004 10 to 19, 384 to 0
09-22 19:53:52.740  2997  3796 I ActivityManager: Changes in 5004 19 to 8, 0 to 384
09-22 19:53:52.757  2997  7903 I ActivityManager: Changes in 5004 10 to 19, 384 to 0
09-22 19:57:59.070  2997 20320 I ActivityManager: Changes in 10102 19 to 5, 0 to 400
09-22 19:58:05.065  2997  3901 I ActivityManager: Changes in 10399 19 to 10, 0 to 384
09-22 19:58:05.080  2997  4637 I ActivityManager: Changes in 10399 10 to 19, 384 to 128
09-22 19:58:05.081  2997  3134 I ActivityManager: Changes in 10102 5 to 15, 400 to 256
09-22 19:58:14.730  2997  3137 I ActivityManager: Force stopping com.omnipizza.app appid=10537 user=-1: deletePackageX
09-22 19:58:14.754  2997  3137 I ActivityManager: Changes in 10399 19 to 19, 128 to 0
09-22 19:58:14.871  2997  3201 I ActivityManager: Force stopping com.omnipizza.app appid=10537 user=0: pkg removed
09-22 19:58:14.883  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{8aa87e1 10346/u0 ReceiverList{213cd48 11300 com.google.android.apps.photos/10346/u0 remote:4c0bbeb}}
09-22 19:58:14.921  2997  3138 I ActivityManager: Start proc 25974:com.samsung.euicc/1000 for service {com.samsung.euicc/com.samsung.euicc.service.EuiccServiceImpl}
09-22 19:58:14.925  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{4f1d7fa 10179/u0 ReceiverList{ce5a25 20059 com.facebook.appmanager/10179/u0 remote:55e2e1c}}
09-22 19:58:14.925  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{9ca3b19 10300/u0 ReceiverList{91ea60 19914 com.qti.qcc/10300/u0 remote:78f3e63}}
09-22 19:58:14.932  2997  3137 I ActivityManager: Changes in 10270 19 to 11, 0 to 384
09-22 19:58:14.956  2997  3137 I ActivityManager: Changes in 10137 19 to 11, 0 to 384
09-22 19:58:14.958  2997 25985 I ActivityManager: Changes in 10086 19 to 5, 0 to 400
09-22 19:58:14.959  2997  4637 I ActivityManager: Changes in 10137 11 to 19, 384 to 0
09-22 19:58:14.973  2997  4637 I ActivityManager: Changes in 10399 19 to 10, 0 to 384
09-22 19:58:14.977  2997  3138 I ActivityManager: Start proc 25990:com.google.android.apps.carrier.carrierwifi/u0a257 for broadcast {com.google.android.apps.carrier.carrierwifi/com.google.android.apps.carrier.carrierwifi.CarrierWifiReceiver}
09-22 19:58:15.017  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:15.024  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:15.025  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:15.025  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:15.026  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:15.029  2997  7136 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:15.033  2997  7136 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:15.037  2997  3137 I ActivityManager: Changes in 10321 19 to 11, 0 to 384
09-22 19:58:15.040  2997  7136 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:15.052  2997  5746 I ActivityManager: Changes in 10257 20 to 19, 0 to 384
09-22 19:58:15.057  2997  3901 W ActivityManager: Unable to start service Intent { xflg=0x4 cmp=com.google.android.gms/rxh } U=0: not found
09-22 19:58:15.133  2997  5746 I ActivityManager: Changes in 10257 11 to 19, 384 to 0
09-22 19:58:15.148  2997  3137 I ActivityManager: Changes in 10427 19 to 11, 0 to 384
09-22 19:58:15.153  2997  3796 I ActivityManager: Changes in 10268 19 to 8, 0 to 384
09-22 19:58:15.166  2997  7127 I ActivityManager: Changes in 10427 11 to 19, 384 to 0
09-22 19:58:15.176  2997  3138 I ActivityManager: Start proc 26102:com.samsung.android.forest/1000 for broadcast {com.samsung.android.forest/com.samsung.android.forest.receiver.PkgEventReceiver}
09-22 19:58:15.189  2997  7903 I ActivityManager: Changes in 10321 11 to 19, 384 to 0
09-22 19:58:15.199  2997  4637 I ActivityManager: Changes in 10257 19 to 8, 0 to 384
09-22 19:58:15.233  2997  7903 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:15.233  2997  7903 I ActivityManager: Changes in 10270 11 to 19, 384 to 0
09-22 19:58:15.246  2997  7127 I ActivityManager: Changes in 10257 10 to 19, 384 to 0
09-22 19:58:15.287  2997  3778 I ActivityManager: Changes in 10268 10 to 19, 384 to 0
09-22 19:58:15.326  2997  3138 I ActivityManager: Start proc 26181:com.samsung.android.mapsagent/u0a190 for broadcast {com.samsung.android.mapsagent/com.samsung.android.mapsagent.receiver.PackageDeletedReceiver}
09-22 19:58:15.356  2997  7903 I ActivityManager: Changes in 10190 20 to 19, 0 to 384
09-22 19:58:15.395  2997  7903 I ActivityManager: Changes in 10190 11 to 19, 384 to 0
09-22 19:58:15.405  2997  3138 I ActivityManager: Start proc 26209:com.samsung.android.mdm/u0a189 for broadcast {com.samsung.android.mdm/com.samsung.android.ppclient.receiver.UnEnrollmentReceiver}
09-22 19:58:15.421  2997 24059 I ActivityManager: Changes in 10088 19 to 5, 0 to 400
09-22 19:58:15.434  2997  3778 I ActivityManager: Changes in 10189 20 to 19, 0 to 384
09-22 19:58:15.468  2997  4637 I ActivityManager: Changes in 10399 10 to 8, 256 to 384
09-22 19:58:15.468  2997  4637 I ActivityManager: Changes in 10270 19 to 8, 0 to 384
09-22 19:58:15.488  2997  7903 I ActivityManager: Changes in 10189 11 to 19, 384 to 0
09-22 19:58:15.509  2997  7428 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:15.509  2997  7428 I ActivityManager: Changes in 10270 10 to 19, 384 to 0
09-22 19:58:20.152  2997  3779 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:20.154  2997  3779 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:20.985  2997  3201 I ActivityManager: Changes in 10270 19 to 19, 0 to 128
09-22 19:58:20.990  2997  3201 I ActivityManager: Changes in 10137 19 to 19, 0 to 128
09-22 19:58:20.997  2997  3137 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:20.997  2997  3137 I ActivityManager: Changes in 10270 19 to 11, 128 to 384
09-22 19:58:21.002  2997  3137 I ActivityManager: Changes in 10137 19 to 11, 128 to 384
09-22 19:58:21.002  2997  3137 I ActivityManager: Changes in 10078 19 to 11, 0 to 384
09-22 19:58:21.004  2997  3134 I ActivityManager: Changes in 10086 5 to 10, 400 to 256
09-22 19:58:21.007  2997  7913 I ActivityManager: Changes in 10137 11 to 19, 384 to 128
09-22 19:58:21.014  2997  7913 I ActivityManager: Changes in 10078 10 to 10, 384 to 256
09-22 19:58:21.064  2997  7130 I ActivityManager: Changes in 10078 10 to 10, 256 to 384
09-22 19:58:21.066  2997  7913 I ActivityManager: Changes in 10078 10 to 19, 384 to 0
09-22 19:58:21.427  2997  3134 I ActivityManager: Changes in 10088 5 to 15, 400 to 256
09-22 19:58:21.433  2997  3134 I ActivityManager: Changes in 10055 10 to 15, 0 to 256
09-22 19:58:22.303  2997  7130 I ActivityManager: Changes in 10399 10 to 19, 384 to 128
09-22 19:58:22.304  2997  7130 I ActivityManager: Changes in 10270 10 to 19, 384 to 128
09-22 19:58:22.793  2997  3201 W ActivityTaskManager: callingPackage for (uid=1000, pid=2997) is ambiguous: [android, com.android.providers.settings, com.android.server.telecom, com.android.location.fused, com.samsung.unifiedtp]
09-22 19:58:22.804  2997  3201 I ActivityTaskManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x50040000 pkg=com.omnipizza.app cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 1000 (com.samsung.speg) (BAL_ALLOW_ALLOWLISTED_UID) result code=0
09-22 19:58:22.834  2997  3138 I ActivityManager: Start proc 26279:com.omnipizza.app/u0a538 for activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-22 19:58:22.868  2997  7694 I ActivityManager: Changes in 10538 19 to 19, 0 to 384
09-22 19:58:22.931  2997  3115 I ActivityManager: Changes in 10538 19 to 2, 384 to 511
09-22 19:58:22.996  2997  3115 I ActivityManager: Changes in 10538 2 to 15, 511 to 384
09-22 19:58:23.023  2997  3779 I ActivityManager: Changes in 10538 15 to 16, 384 to 0
09-22 19:58:24.947  2997 20320 I ActivityManager: Changes in 10102 15 to 5, 256 to 400
09-22 19:58:25.003  2997  3137 I ActivityManager: Force stopping com.omnipizza.app appid=10538 user=0: SPEG
09-22 19:58:25.006  2997  3137 I ActivityManager: Killing 26279:com.omnipizza.app/u0a538 (adj 900): stop com.omnipizza.app due to SPEG
09-22 19:58:25.008  2997  3137 W ActivityTaskManager: Force removing ActivityRecord{77856849 u0 com.omnipizza.app/.MainActivity t139 f}}: app died, no saved state
09-22 19:58:25.034  2997  3115 W ActivityManager: setHasOverlayUi called on unknown pid: 26279
09-22 19:58:25.082  2997  7260 I ActivityManager: Changes in 10399 19 to 6, 128 to 384
09-22 19:58:25.120  2997  3138 I ActivityManager: Start proc 26336:com.google.android.setupwizard/u0a299 for content provider {com.google.android.setupwizard/com.google.android.setupwizard.partner.PartnerCustomizationProvider}
09-22 19:58:25.157  2997  7131 I ActivityManager: Changes in 10299 20 to 19, 0 to 384
09-22 19:58:25.250  2997  4689 I ActivityManager: Changes in 10321 19 to 6, 0 to 384
09-22 19:58:25.259  2997  4637 I ActivityManager: Changes in 10399 10 to 19, 384 to 128
09-22 19:58:25.259  2997  4637 I ActivityManager: Changes in 10299 10 to 19, 384 to 128
09-22 19:58:25.261  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{8aa87e1 10346/u0 ReceiverList{213cd48 11300 com.google.android.apps.photos/10346/u0 remote:4c0bbeb}}
09-22 19:58:25.261  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{4f1d7fa 10179/u0 ReceiverList{ce5a25 20059 com.facebook.appmanager/10179/u0 remote:55e2e1c}}
09-22 19:58:25.294  2997  3137 I ActivityManager: Changes in 10137 19 to 11, 128 to 384
09-22 19:58:25.311  2997  5180 I ActivityManager: Changes in 10399 19 to 10, 128 to 384
09-22 19:58:25.311  2997  5180 I ActivityManager: Changes in 10299 19 to 10, 128 to 384
09-22 19:58:25.314  2997  7694 I ActivityManager: Changes in 10137 11 to 19, 384 to 128
09-22 19:58:25.322  2997  3782 I ActivityManager: Changes in 10227 19 to 10, 0 to 384
09-22 19:58:25.323  2997  3138 I ActivityManager: Start proc 26366:com.google.android.packageinstaller/u0a80 for broadcast {com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver}
09-22 19:58:25.330  2997  3861 I ActivityManager: Changes in 10078 19 to 10, 0 to 384
09-22 19:58:25.336  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{8aa87e1 10346/u0 ReceiverList{213cd48 11300 com.google.android.apps.photos/10346/u0 remote:4c0bbeb}}
09-22 19:58:25.336  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{4f1d7fa 10179/u0 ReceiverList{ce5a25 20059 com.facebook.appmanager/10179/u0 remote:55e2e1c}}
09-22 19:58:25.344  2997  3137 I ActivityManager: Changes in 10270 19 to 11, 128 to 384
09-22 19:58:25.353  2997  7128 I ActivityManager: Changes in 10078 10 to 10, 384 to 256
09-22 19:58:25.354  2997  3779 I ActivityManager: Changes in 10227 10 to 19, 384 to 0
09-22 19:58:25.385  2997  7694 I ActivityManager: Changes in 10080 20 to 19, 0 to 384
09-22 19:58:25.416  2997  7913 I ActivityManager: Changes in 10078 10 to 10, 256 to 384
09-22 19:58:25.417  2997  7694 I ActivityManager: Changes in 10078 10 to 19, 384 to 0
09-22 19:58:25.433  2997  7131 I ActivityManager: Changes in 10080 11 to 19, 384 to 0
09-22 19:58:25.448  2997  7131 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:25.448  2997  7131 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:58:25.448  2997  7131 I ActivityManager: Changes in 10270 11 to 19, 384 to 128
09-22 19:58:25.452  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:58:25.452  2997  4637 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:58:25.641  2997  3778 I ActivityManager: Changes in 10270 19 to 8, 128 to 384
09-22 19:58:25.666  2997  7130 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:58:25.666  2997  7130 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:58:25.666  2997  7130 I ActivityManager: Changes in 10270 10 to 19, 384 to 128
09-22 19:58:27.370  2997  7131 W ActivityTaskManager: callingPackage for (uid=2000, pid=26429) has no WPC
09-22 19:58:27.380  2997  7131 I ActivityTaskManager: START u0 {flg=0x10000000 xflg=0x5 cmp=com.omnipizza.app/.MainActivity} with LAUNCH_SINGLE_TASK from uid 2000 (com.android.shell) (BAL_ALLOW_PERMISSION) result code=0
09-22 19:58:27.398  2997  3138 I ActivityManager: Start proc 26438:com.omnipizza.app/u0a538 for next-top-activity {com.omnipizza.app/com.omnipizza.app.MainActivity}
09-22 19:58:27.426  2997  7131 I ActivityManager: Changes in 10538 19 to 2, 0 to 511
09-22 19:58:27.501  2997  3112 I ActivityTaskManager: Displayed com.omnipizza.app/.MainActivity for user 0: +130ms
09-22 19:58:27.506  2997  3115 I ActivityManager: Changes in 10153 2 to 5, 511 to 440
09-22 19:58:30.965  2997  3134 I ActivityManager: Changes in 10102 5 to 15, 400 to 256
09-22 19:58:32.506  2997  7903 I ActivityManager: Changes in 10399 10 to 19, 256 to 128
09-22 19:58:35.394  2997  7913 I ActivityManager: Changes in 10321 10 to 19, 384 to 0
09-22 19:58:36.256  2997  7913 I ActivityManager: Changes in 10399 19 to 10, 128 to 384
09-22 19:58:36.266  2997  7127 I ActivityManager: Changes in 10399 10 to 19, 384 to 0
09-22 19:58:40.464  2997  7127 I ActivityManager: Changes in 10399 19 to 10, 0 to 384
09-22 19:58:40.469  2997  4637 I ActivityManager: Changes in 10399 10 to 19, 384 to 0
09-22 19:58:40.491  2997  4637 I ActivityManager: Changes in 10399 19 to 10, 0 to 384
09-22 19:58:40.496  2997  7127 I ActivityManager: Changes in 10399 10 to 19, 384 to 0
09-22 19:58:41.430  2997  3137 I ActivityManager: Changes in 10088 15 to 19, 256 to 0
09-22 19:58:42.048  2997  3115 I ActivityManager: Changes in 10193 7 to 5, 384 to 511
09-22 19:58:42.189  2997  7913 I ActivityManager: Changes in 10116 19 to 5, 0 to 400
09-22 19:58:42.293  2997  7127 W ActivityManager: Receiver with filter android.content.IntentFilter@86b8cb6 already registered for pid 8119, callerPackage is com.samsung.android.honeyboard
09-22 19:58:47.592  2997  3901 W ActivityManager: Receiver with filter android.content.IntentFilter@3f6b198 already registered for pid 8119, callerPackage is com.samsung.android.honeyboard
09-22 19:58:50.964  2997  3137 I ActivityManager: Changes in 10102 15 to 19, 256 to 0
09-22 19:58:51.006  2997  3796 I ActivityManager: Changes in 10270 19 to 19, 128 to 0
09-22 19:58:51.010  2997  3796 I ActivityManager: Changes in 10137 19 to 19, 128 to 0
09-22 19:58:51.968  2997  3137 I ActivityManager: Changes in 10299 15 to 19, 256 to 0
09-22 19:58:51.968  2997  3137 I ActivityManager: Changes in 10055 15 to 19, 256 to 0
09-22 19:58:53.638  2997  3134 I ActivityManager: Changes in 10116 5 to 15, 400 to 256
09-22 19:59:03.128  2997  3115 I ActivityManager: Changes in 10193 5 to 7, 511 to 384
09-22 19:59:08.517  2997  3796 I ActivityManager: Changes in 10270 19 to 8, 0 to 384
09-22 19:59:10.138  2997  7127 I ActivityManager: Changes in 10399 19 to 8, 0 to 384
09-22 19:59:10.203  2997  7132 I ActivityManager: Changes in 10399 10 to 19, 384 to 0
09-22 19:59:10.203  2997  7132 I ActivityManager: Changes in 10270 10 to 19, 384 to 0
09-22 19:59:13.634  2997  3137 I ActivityManager: Changes in 10116 15 to 19, 256 to 0
09-22 19:59:15.735  2997  7903 I ActivityManager: Process com.samsung.euicc (pid 25974) has died: fg  SVC (1603,4519)
09-22 19:59:23.952  2997  3137 I ActivityManager: Force stopping com.omnipizza.app appid=10538 user=-1: deletePackageX
09-22 19:59:23.963  2997  3137 I ActivityManager: Killing 26438:com.omnipizza.app/u0a538 (adj 0): stop com.omnipizza.app due to deletePackageX
09-22 19:59:24.012  2997  3137 W ActivityTaskManager: Force removing ActivityRecord{265884247 u0 com.omnipizza.app/.MainActivity t140 f}}: app died, no saved state
09-22 19:59:24.037  2997  3137 I ActivityManager: Changes in 10153 5 to 2, 440 to 511
09-22 19:59:24.046  2997  3201 I ActivityManager: Force stopping com.omnipizza.app appid=10538 user=0: pkg removed
09-22 19:59:24.068  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{8aa87e1 10346/u0 ReceiverList{213cd48 11300 com.google.android.apps.photos/10346/u0 remote:4c0bbeb}}
09-22 19:59:24.073  2997  3115 W ActivityManager: setHasOverlayUi called on unknown pid: 26438
09-22 19:59:24.073  2997  4637 W ActivityManager: pid 8119 com.samsung.android.honeyboard sent binder code 9 with flags 1 and got error -32
09-22 19:59:24.098  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{4f1d7fa 10179/u0 ReceiverList{ce5a25 20059 com.facebook.appmanager/10179/u0 remote:55e2e1c}}
09-22 19:59:24.098  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{9ca3b19 10300/u0 ReceiverList{91ea60 19914 com.qti.qcc/10300/u0 remote:78f3e63}}
09-22 19:59:24.114  2997  3137 I ActivityManager: Changes in 10399 19 to 11, 0 to 384
09-22 19:59:24.115  2997  3137 I ActivityManager: Changes in 10270 19 to 11, 0 to 384
09-22 19:59:24.146  2997 26996 I ActivityManager: Changes in 10086 10 to 5, 256 to 400
09-22 19:59:24.147  2997  3138 I ActivityManager: Start proc 26997:com.samsung.euicc/1000 for service {com.samsung.euicc/com.samsung.euicc.service.EuiccServiceImpl}
09-22 19:59:24.155  2997  3137 I ActivityManager: Changes in 10137 19 to 11, 0 to 384
09-22 19:59:24.157  2997  7127 I ActivityManager: Changes in 10137 11 to 19, 384 to 0
09-22 19:59:24.203  2997  3137 I ActivityManager: Changes in 10257 19 to 11, 0 to 384
09-22 19:59:24.209  2997  7903 I ActivityManager: Changes in 10257 11 to 19, 384 to 0
09-22 19:59:24.250  2997  3137 I ActivityManager: Changes in 10321 19 to 11, 0 to 384
09-22 19:59:24.261  2997  3137 I ActivityManager: Changes in 10427 19 to 11, 0 to 384
09-22 19:59:24.271  2997  7128 I ActivityManager: Changes in 10257 19 to 8, 0 to 384
09-22 19:59:24.273  2997  7799 I ActivityManager: Changes in 10427 11 to 19, 384 to 0
09-22 19:59:24.313  2997  3137 I ActivityManager: Changes in 10190 19 to 11, 0 to 384
09-22 19:59:24.314  2997  7799 I ActivityManager: Changes in 10190 11 to 19, 384 to 0
09-22 19:59:24.314  2997  7799 I ActivityManager: Changes in 10321 11 to 19, 384 to 0
09-22 19:59:24.330  2997  3137 I ActivityManager: Changes in 10189 19 to 11, 0 to 384
09-22 19:59:24.345  2997  7799 I ActivityManager: Changes in 10189 11 to 19, 384 to 0
09-22 19:59:24.359  2997  7903 I ActivityManager: Changes in 10257 10 to 19, 384 to 0
09-22 19:59:24.362  2997  7903 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:24.362  2997  7903 I ActivityManager: Changes in 10270 11 to 19, 384 to 0
09-22 19:59:24.367  2997  7428 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:24.369  2997  7428 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:24.383  2997  7128 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:24.384  2997  7903 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:24.388  2997  7131 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:24.390  2997  7799 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:24.402  2997  7903 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:24.412  2997  7428 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:24.570  2997  7428 I ActivityManager: Changes in 10399 10 to 8, 256 to 384
09-22 19:59:24.570  2997  7428 I ActivityManager: Changes in 10270 19 to 8, 0 to 384
09-22 19:59:24.612  2997  7428 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:24.612  2997  7428 I ActivityManager: Changes in 10270 10 to 19, 384 to 0
09-22 19:59:28.630  2997  3201 I ActivityManager: Changes in 10270 19 to 19, 0 to 128
09-22 19:59:28.634  2997  3201 I ActivityManager: Changes in 10137 19 to 19, 0 to 128
09-22 19:59:28.637  2997  3137 I ActivityManager: Changes in 10270 19 to 11, 128 to 384
09-22 19:59:28.644  2997  3137 I ActivityManager: Changes in 10137 19 to 11, 128 to 384
09-22 19:59:28.645  2997  3137 I ActivityManager: Changes in 10078 19 to 11, 0 to 384
09-22 19:59:28.647  2997  4637 I ActivityManager: Changes in 10137 11 to 19, 384 to 128
09-22 19:59:28.656  2997  7799 I ActivityManager: Changes in 10078 10 to 10, 384 to 256
09-22 19:59:28.709  2997  7799 I ActivityManager: Changes in 10078 10 to 19, 256 to 0
09-22 19:59:29.406  2997  4637 I ActivityManager: Changes in 10270 10 to 19, 384 to 128
09-22 19:59:29.878  2997  7260 I ActivityManager: Changes in 10399 10 to 6, 256 to 384
09-22 19:59:29.909  2997  7799 I ActivityManager: Changes in 10299 19 to 6, 0 to 384
09-22 19:59:29.970  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:29.970  2997  4637 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:59:29.973  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{8aa87e1 10346/u0 ReceiverList{213cd48 11300 com.google.android.apps.photos/10346/u0 remote:4c0bbeb}}
09-22 19:59:29.973  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{4f1d7fa 10179/u0 ReceiverList{ce5a25 20059 com.facebook.appmanager/10179/u0 remote:55e2e1c}}
09-22 19:59:29.998  2997  3861 I ActivityManager: Changes in 10078 19 to 10, 0 to 384
09-22 19:59:30.006  2997  4689 I ActivityManager: Changes in 10321 19 to 6, 0 to 384
09-22 19:59:30.015  2997  3137 I ActivityManager: Changes in 10137 19 to 11, 128 to 384
09-22 19:59:30.016  2997  7913 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:30.016  2997  7913 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:59:30.019  2997  7134 I ActivityManager: Changes in 10078 10 to 10, 384 to 256
09-22 19:59:30.020  2997  7134 I ActivityManager: Changes in 10137 11 to 19, 384 to 128
09-22 19:59:30.030  2997  3137 I ActivityManager: Changes in 10080 19 to 11, 0 to 384
09-22 19:59:30.032  2997  4637 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:30.032  2997  4637 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:59:30.032  2997  4637 I ActivityManager: Changes in 10080 11 to 19, 384 to 0
09-22 19:59:30.033  2997  3782 I ActivityManager: Changes in 10227 19 to 10, 0 to 384
09-22 19:59:30.036  2997  7913 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:30.036  2997  7913 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:59:30.042  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{8aa87e1 10346/u0 ReceiverList{213cd48 11300 com.google.android.apps.photos/10346/u0 remote:4c0bbeb}}
09-22 19:59:30.042  2997  3201 I ActivityManager: broadcastAllowList remove BroadcastFilter{4f1d7fa 10179/u0 ReceiverList{ce5a25 20059 com.facebook.appmanager/10179/u0 remote:55e2e1c}}
09-22 19:59:30.050  2997  3137 I ActivityManager: Changes in 10270 19 to 11, 128 to 384
09-22 19:59:30.055  2997  3778 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:30.056  2997  3778 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:59:30.056  2997  7131 I ActivityManager: Changes in 10227 10 to 10, 384 to 256
09-22 19:59:30.065  2997  5180 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:30.065  2997  5180 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:59:30.072  2997  7694 I ActivityManager: Changes in 10227 10 to 10, 256 to 384
09-22 19:59:30.075  2997  7913 I ActivityManager: Changes in 10078 10 to 10, 256 to 384
09-22 19:59:30.083  2997  7130 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:30.084  2997  7130 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:59:30.086  2997  7130 I ActivityManager: Changes in 10227 10 to 19, 384 to 0
09-22 19:59:30.088  2997  4999 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:30.088  2997  4999 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:59:30.089  2997  7130 I ActivityManager: Changes in 10078 10 to 19, 384 to 0
09-22 19:59:30.096  2997  7799 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:30.096  2997  7799 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:59:30.097  2997  5180 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:30.097  2997  5180 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:59:30.106  2997  5180 I ActivityManager: Changes in 10399 10 to 10, 384 to 256
09-22 19:59:30.108  2997  5180 I ActivityManager: Changes in 10299 10 to 10, 384 to 256
09-22 19:59:30.112  2997  3778 I ActivityManager: Changes in 10399 10 to 10, 256 to 384
09-22 19:59:30.113  2997  3778 I ActivityManager: Changes in 10299 10 to 10, 256 to 384
09-22 19:59:30.115  2997  7913 I ActivityManager: Changes in 10270 11 to 19, 384 to 128
